code	House/bungalow	Flat/maisonette/apartment	Caravan/mobile/temporary home
E00053479	129	2	0
E00053480	121	24	0
E00053481	119	4	0
E00053482	117	10	0
E00053483	116	12	0
E00053484	137	0	0
E00053485	101	42	0
E00053486	154	21	0
E00053487	135	19	0
E00053488	123	6	0
E00053489	141	6	0
E00053490	94	33	0
E00053491	134	2	0
E00053492	145	6	0
E00053493	134	1	0
E00053494	115	6	0
E00053495	152	3	0
E00053496	76	56	0
E00053497	196	26	0
E00053498	176	5	0
E00053499	115	24	0
E00053500	131	3	0
E00053501	130	0	0
E00053502	129	1	0
E00053503	128	9	0
E00053504	156	0	0
E00053505	166	7	0
E00053506	113	4	0
E00053507	130	0	0
E00053508	134	3	0
E00053509	124	0	0
E00053510	129	8	0
E00053511	45	75	0
E00053512	112	5	0
E00053513	128	0	0
E00053514	118	7	0
E00053515	125	7	0
E00053516	115	1	0
E00053517	79	22	0
E00053518	91	19	0
E00053519	106	0	0
E00053520	130	7	0
E00053521	122	1	0
E00053522	110	0	0
E00053523	143	39	0
E00053524	125	0	0
E00053525	125	12	0
E00053526	127	0	0
E00053527	101	6	0
E00053528	119	0	0
E00053529	119	1	0
E00053530	123	2	0
E00053531	134	0	0
E00053532	100	16	1
E00053533	115	0	0
E00053534	116	0	0
E00053535	136	0	0
E00053536	148	1	0
E00053537	155	4	0
E00053538	142	0	0
E00053539	130	3	0
E00053540	112	2	0
E00053541	117	4	0
E00053542	128	1	0
E00053543	128	0	0
E00053544	131	1	0
E00053545	131	1	0
E00053546	118	8	0
E00053547	89	43	0
E00053548	78	2	0
E00053550	135	9	8
E00053551	100	63	0
E00053552	86	48	0
E00053553	73	78	2
E00053555	109	28	1
E00053556	122	12	0
E00053557	64	66	2
E00053558	38	83	0
E00053559	186	34	0
E00053560	92	43	0
E00053561	136	8	1
E00053562	110	20	0
E00053563	59	60	0
E00053564	77	58	0
E00053565	59	62	0
E00053566	119	21	0
E00053567	103	40	1
E00053568	117	24	0
E00053569	111	5	0
E00053570	100	19	0
E00053571	106	13	1
E00053572	55	105	0
E00053573	128	6	1
E00053574	142	3	0
E00053575	140	15	2
E00053576	145	1	0
E00053577	128	8	0
E00053578	146	4	0
E00053579	147	0	0
E00053580	135	3	0
E00053581	118	14	0
E00053582	129	3	0
E00053583	147	2	0
E00053584	156	4	0
E00053585	66	63	0
E00053586	86	18	0
E00053587	44	64	0
E00053588	16	65	0
E00053589	35	113	0
E00053590	58	44	0
E00053591	74	55	0
E00053592	92	21	0
E00053593	113	9	0
E00053594	67	112	0
E00053595	84	24	0
E00053596	130	17	0
E00053597	116	10	0
E00053598	120	11	0
E00053599	136	12	0
E00053600	132	3	0
E00053602	93	55	0
E00053603	98	26	0
E00053604	135	1	0
E00053605	114	5	0
E00053606	121	3	0
E00053607	126	0	0
E00053608	107	18	0
E00053609	138	6	0
E00053610	111	3	0
E00053611	132	1	0
E00053612	117	1	0
E00053613	120	4	0
E00053614	137	5	0
E00053615	136	3	0
E00053616	113	4	0
E00053617	88	27	0
E00053618	104	4	0
E00053621	123	3	0
E00053622	110	29	0
E00053623	142	4	0
E00053624	129	13	0
E00053625	115	3	0
E00053626	122	2	0
E00053627	131	4	0
E00053629	134	7	0
E00053630	135	2	0
E00053631	137	10	0
E00053632	117	1	0
E00053633	74	31	0
E00053634	146	7	0
E00053635	132	1	0
E00053636	167	5	0
E00053637	102	35	0
E00053638	110	14	1
E00053639	83	49	0
E00053640	142	32	0
E00053641	141	0	0
E00053642	134	0	0
E00053643	143	0	0
E00053644	119	1	2
E00053645	145	7	0
E00053646	199	4	0
E00053647	119	14	0
E00053648	104	34	0
E00053649	109	7	0
E00053650	122	37	0
E00053651	113	0	0
E00053652	43	87	0
E00053653	109	6	0
E00053654	109	22	0
E00053655	72	37	0
E00053656	98	7	0
E00053657	133	42	0
E00053658	118	5	0
E00053659	109	5	0
E00053660	118	3	0
E00053661	106	17	0
E00053663	104	12	0
E00053664	129	2	0
E00053665	120	4	0
E00053666	83	34	0
E00053667	112	0	0
E00053668	125	4	0
E00053670	120	2	0
E00053671	47	80	0
E00053672	105	21	0
E00053673	119	1	0
E00053674	126	4	0
E00053675	140	2	0
E00053676	127	0	0
E00053677	131	7	0
E00053678	89	36	0
E00053679	126	5	0
E00053680	125	8	0
E00053681	122	16	0
E00053682	133	0	0
E00053683	136	1	0
E00053684	5	101	0
E00053685	122	2	0
E00053686	125	1	0
E00053687	70	65	0
E00053688	121	20	0
E00053689	118	5	0
E00053690	121	0	0
E00053691	108	4	0
E00053692	115	20	0
E00053693	134	2	0
E00053694	192	35	8
E00053695	127	1	0
E00053696	124	5	0
E00053697	88	30	0
E00053698	117	1	0
E00053699	113	7	0
E00053700	109	4	0
E00053701	120	5	1
E00053702	133	0	0
E00053703	43	63	0
E00053704	129	2	0
E00053705	102	28	0
E00053706	128	0	2
E00053707	136	2	0
E00053708	89	34	0
E00053709	122	1	0
E00053710	116	4	0
E00053711	121	8	0
E00053712	66	65	0
E00053713	120	6	0
E00053714	111	19	0
E00053715	124	1	0
E00053716	147	9	0
E00053717	126	1	0
E00053718	131	0	0
E00053719	129	2	0
E00053720	119	0	1
E00053721	133	0	0
E00053722	100	53	0
E00053723	115	2	0
E00053724	151	25	0
E00053725	118	5	0
E00053726	124	0	0
E00053727	94	0	49
E00053728	131	1	0
E00053729	141	2	0
E00053730	114	11	0
E00053731	106	3	0
E00053732	132	0	0
E00053733	131	4	0
E00053734	117	6	0
E00053735	68	30	0
E00053736	136	16	0
E00053737	114	11	0
E00053738	131	0	0
E00053739	117	12	0
E00053740	149	29	0
E00053741	77	7	1
E00053742	109	11	0
E00053743	128	0	0
E00053744	115	1	0
E00053745	123	2	0
E00053746	124	21	0
E00053747	83	34	0
E00053748	95	31	0
E00053749	132	2	0
E00053750	91	29	0
E00053751	112	0	0
E00053752	143	1	0
E00053753	131	29	0
E00053754	122	0	0
E00053756	156	57	0
E00053757	102	2	0
E00053758	123	7	0
E00053759	127	1	0
E00053760	126	0	0
E00053761	12	124	0
E00053762	114	9	0
E00053763	134	5	0
E00053764	105	8	0
E00053765	100	12	0
E00053766	85	36	0
E00053767	132	4	0
E00053768	107	2	0
E00053769	86	43	0
E00053770	113	1	0
E00053771	130	0	0
E00053772	101	20	0
E00053773	94	0	0
E00053774	101	36	0
E00053775	112	25	0
E00053776	130	23	0
E00053777	120	19	0
E00053778	133	4	0
E00053779	118	1	0
E00053780	119	6	0
E00053781	142	3	0
E00053782	139	0	0
E00053783	126	2	0
E00053785	81	43	0
E00053786	155	3	0
E00053787	43	60	0
E00053788	128	0	0
E00053789	177	2	0
E00053790	41	74	0
E00053791	105	9	0
E00053792	120	1	0
E00053793	126	13	0
E00053794	121	2	0
E00053795	142	2	0
E00053796	119	18	0
E00053797	119	0	0
E00053798	129	0	0
E00053799	137	0	1
E00053800	125	0	0
E00053801	124	0	0
E00053802	124	9	0
E00053803	154	9	0
E00053804	142	2	0
E00053805	92	3	0
E00053806	96	3	0
E00053807	86	3	0
E00053808	118	1	0
E00053809	119	0	0
E00053810	101	1	0
E00053811	94	2	0
E00053812	104	1	0
E00053813	83	4	0
E00053814	121	23	1
E00053815	97	8	0
E00053816	104	0	0
E00053817	115	3	0
E00053818	115	2	0
E00053819	130	3	0
E00053820	115	4	0
E00053821	103	32	0
E00053822	122	0	0
E00053823	134	0	0
E00053824	61	87	0
E00053825	150	1	0
E00053826	83	34	0
E00053827	81	40	0
E00053828	125	7	0
E00053829	146	1	0
E00053830	126	1	0
E00053831	155	8	0
E00053832	116	2	0
E00053833	133	0	0
E00053834	130	21	0
E00053836	136	1	0
E00053837	60	27	0
E00053838	69	89	0
E00053839	137	5	0
E00053840	120	0	0
E00053841	125	1	0
E00053842	107	36	0
E00053843	110	5	0
E00053844	116	0	0
E00053845	123	0	0
E00053846	113	20	0
E00053847	110	10	0
E00053848	73	55	0
E00053849	122	2	0
E00053850	115	3	1
E00053851	111	15	0
E00053852	124	1	0
E00053853	141	15	0
E00053854	105	7	0
E00053855	87	11	0
E00053856	118	9	0
E00053857	78	29	0
E00053858	112	5	0
E00053859	74	30	0
E00053860	114	6	0
E00053861	89	27	0
E00053862	116	5	0
E00053863	112	5	0
E00053864	64	61	0
E00053866	97	34	0
E00053867	35	59	0
E00053868	111	14	0
E00053869	121	1	0
E00053870	133	0	0
E00053871	134	1	0
E00053872	136	1	0
E00053873	141	16	0
E00053874	196	1	0
E00053875	86	42	0
E00053876	131	5	0
E00053877	142	40	1
E00053878	109	10	0
E00053879	113	1	0
E00053880	129	1	0
E00053881	128	2	0
E00053882	116	4	0
E00053883	122	2	0
E00053884	106	11	0
E00053885	127	5	0
E00053886	84	48	0
E00053887	40	103	0
E00053888	146	0	0
E00053889	157	83	0
E00053890	33	77	0
E00053891	113	37	0
E00053892	142	18	0
E00053893	39	83	0
E00053894	128	10	0
E00053895	140	3	0
E00053896	80	38	0
E00053897	114	6	0
E00053898	68	132	0
E00053899	96	28	0
E00053900	58	100	0
E00053902	118	3	0
E00053903	171	3	0
E00053904	103	30	0
E00053905	120	9	0
E00053906	106	115	0
E00053907	114	14	0
E00053908	134	60	0
E00053909	159	37	0
E00053910	132	1	0
E00053911	134	0	0
E00053912	112	1	2
E00053913	111	27	0
E00053914	160	1	0
E00053915	82	28	0
E00053916	102	17	1
E00053917	186	5	0
E00053918	134	19	0
E00053919	137	4	0
E00053920	175	0	0
E00053921	122	19	0
E00053922	127	1	0
E00053923	162	46	0
E00053924	128	2	0
E00053925	160	3	0
E00053926	96	1	0
E00053927	112	2	0
E00053928	114	1	0
E00053929	117	2	0
E00053930	84	37	0
E00053931	151	30	0
E00053932	141	2	0
E00053933	77	68	0
E00053934	14	98	0
E00053935	93	36	0
E00053936	63	61	0
E00053937	79	63	0
E00053938	120	30	0
E00053939	132	22	0
E00053940	122	2	0
E00053941	121	2	0
E00053942	106	92	0
E00053943	144	10	0
E00053944	107	7	0
E00053945	125	3	0
E00053946	103	20	0
E00053947	86	47	0
E00053948	107	7	0
E00053949	103	46	0
E00053950	132	1	0
E00053951	75	57	0
E00053952	135	7	0
E00053953	116	82	0
E00053954	68	20	0
E00053955	68	4	0
E00053956	130	12	0
E00053957	147	23	0
E00053958	53	67	0
E00053959	128	7	0
E00053960	119	42	0
E00053961	100	32	0
E00053962	99	22	0
E00053963	125	8	0
E00053964	115	12	0
E00053965	135	5	0
E00053966	121	8	0
E00053967	37	40	0
E00053968	122	0	0
E00053969	79	43	0
E00053970	107	38	0
E00053971	116	2	0
E00053972	101	6	0
E00053973	27	120	0
E00053974	112	10	0
E00053975	76	50	0
E00053976	72	65	0
E00053977	96	36	0
E00053978	105	20	0
E00053979	106	27	0
E00053980	51	136	0
E00053981	43	84	0
E00053982	84	28	0
E00053983	123	7	0
E00053984	110	12	0
E00053985	144	1	0
E00053986	139	4	0
E00053987	234	2	0
E00053988	149	4	0
E00053989	114	2	0
E00053990	20	49	0
E00053991	101	2	0
E00053992	119	1	0
E00053993	93	8	0
E00053994	132	2	0
E00053995	111	4	0
E00053996	123	25	0
E00053997	135	2	0
E00053998	118	0	0
E00053999	166	4	0
E00054000	124	0	0
E00054001	122	8	0
E00054002	125	0	0
E00054003	113	2	0
E00054004	74	0	0
E00054005	141	1	0
E00054006	96	0	18
E00054007	55	1	0
E00054008	121	0	0
E00054009	126	0	0
E00054011	146	2	0
E00054012	123	1	0
E00054013	156	47	0
E00054014	144	0	0
E00054015	130	0	0
E00054016	146	1	0
E00054017	136	6	0
E00054019	159	0	0
E00054020	148	5	0
E00054021	96	2	0
E00054022	97	2	0
E00054023	107	0	0
E00054024	142	1	0
E00054025	109	3	0
E00054026	105	2	0
E00054027	139	17	0
E00054028	128	3	1
E00054029	199	0	0
E00054030	16	70	0
E00054031	107	2	0
E00054032	35	86	0
E00054033	126	4	0
E00054034	169	19	0
E00054035	84	1	0
E00054036	173	1	0
E00054037	161	0	0
E00054038	46	79	0
E00054039	56	137	0
E00054040	116	27	0
E00054041	129	2	0
E00054042	5	113	0
E00054043	44	82	1
E00054044	38	104	0
E00054045	18	98	0
E00054046	114	5	0
E00054047	130	4	0
E00054048	121	4	0
E00054049	4	162	0
E00054050	61	50	0
E00054051	110	11	0
E00054052	125	1	0
E00054053	119	22	0
E00054054	110	4	0
E00054055	117	4	0
E00054056	116	3	1
E00054057	126	1	0
E00054058	121	1	0
E00054059	68	1	0
E00054060	111	8	0
E00054061	95	23	0
E00054062	128	1	0
E00054063	120	0	0
E00054064	141	34	0
E00054065	104	3	0
E00054066	131	4	0
E00054067	98	2	0
E00054068	1	104	0
E00054069	145	40	0
E00054070	118	2	0
E00054071	114	24	0
E00054072	133	4	0
E00054073	100	26	0
E00054074	38	75	0
E00054075	108	0	0
E00054076	118	14	0
E00054077	137	2	1
E00054078	112	0	0
E00054079	126	2	0
E00054080	111	0	0
E00054081	122	20	0
E00054082	55	48	1
E00054083	126	4	0
E00054084	164	4	0
E00054085	99	30	0
E00054086	120	5	1
E00054087	123	0	0
E00054088	112	9	0
E00054089	132	1	0
E00054090	124	2	0
E00054091	123	0	0
E00054092	119	8	0
E00054093	111	4	0
E00054094	116	3	0
E00054095	97	6	0
E00054096	125	1	0
E00054097	136	2	0
E00054098	65	45	0
E00054099	121	1	0
E00054100	126	2	0
E00054101	87	77	0
E00054102	128	0	0
E00054103	101	22	0
E00054104	118	20	0
E00054105	123	1	0
E00054106	117	1	0
E00054107	137	2	0
E00054108	143	0	0
E00054109	131	0	0
E00054110	121	1	0
E00054111	138	3	0
E00054112	150	24	0
E00054113	108	42	1
E00054114	161	35	0
E00054115	130	2	0
E00054116	131	14	0
E00054117	118	3	0
E00054118	110	18	0
E00054119	125	2	0
E00054120	124	0	0
E00054121	128	2	0
E00054122	119	1	0
E00054123	135	0	0
E00054124	119	3	0
E00054125	109	0	0
E00054126	123	0	0
E00054127	123	2	0
E00054128	103	41	3
E00054129	150	10	0
E00054130	126	12	0
E00054132	63	105	0
E00054133	69	82	0
E00054134	125	0	0
E00054135	95	33	0
E00054136	118	0	0
E00054137	119	20	0
E00054138	129	8	0
E00054139	138	3	0
E00054140	149	4	0
E00054141	145	4	0
E00054142	111	14	0
E00054143	125	2	0
E00054144	130	4	0
E00054145	125	4	0
E00054146	72	44	0
E00054147	126	1	0
E00054148	133	0	0
E00054149	111	26	0
E00054150	119	6	0
E00054151	92	36	0
E00054152	111	25	0
E00054153	112	18	0
E00054154	139	1	0
E00054155	127	5	0
E00054156	13	92	0
E00054158	13	83	0
E00054160	17	111	1
E00054161	10	127	0
E00054162	100	96	0
E00054163	121	5	0
E00054164	72	139	0
E00054165	29	142	0
E00054166	117	4	0
E00054167	117	42	0
E00054168	11	199	0
E00054169	118	2	0
E00054170	110	5	1
E00054171	95	6	18
E00054172	131	12	1
E00054173	81	47	0
E00054174	128	2	0
E00054175	84	42	0
E00054176	135	0	0
E00054177	135	10	0
E00054178	150	1	0
E00054179	118	1	0
E00054180	49	95	0
E00054181	112	36	1
E00054182	108	16	0
E00054183	97	22	0
E00054184	32	99	0
E00054185	122	2	0
E00054186	119	2	0
E00054187	119	7	0
E00054188	132	4	0
E00054189	120	2	0
E00054190	98	22	0
E00054191	99	47	0
E00054192	124	2	0
E00054193	71	69	0
E00054194	133	3	0
E00054195	136	1	0
E00054196	135	6	0
E00054197	130	0	0
E00054198	130	10	0
E00054199	133	0	0
E00054200	116	3	0
E00054201	137	1	0
E00054202	99	4	0
E00054203	89	53	0
E00054204	137	0	0
E00054205	113	23	0
E00054206	33	119	0
E00054207	66	61	0
E00054209	121	2	0
E00054210	116	2	0
E00054211	108	4	0
E00054212	161	4	0
E00054213	107	3	0
E00054214	93	20	0
E00054215	70	105	0
E00054216	121	6	0
E00054217	126	1	0
E00054218	131	6	0
E00054219	122	2	0
E00054220	127	1	0
E00054221	119	2	0
E00054222	118	6	0
E00054223	122	1	0
E00054224	104	3	0
E00054225	144	0	0
E00054226	126	10	0
E00054227	119	0	0
E00054228	133	0	0
E00054229	137	4	0
E00054231	124	7	0
E00054232	116	14	0
E00054233	142	7	0
E00054234	138	24	0
E00054235	107	0	0
E00054236	89	31	0
E00054237	128	1	0
E00054238	117	5	8
E00054239	118	2	0
E00054240	110	0	0
E00054241	96	14	0
E00054242	120	0	0
E00054243	109	1	0
E00054244	133	1	1
E00054245	126	2	0
E00054246	137	2	0
E00054247	149	44	0
E00054248	117	0	0
E00054249	139	0	0
E00054250	117	2	0
E00054251	116	4	0
E00054252	103	3	0
E00054253	127	0	0
E00054254	116	37	0
E00054255	102	43	0
E00054256	112	1	0
E00054257	153	16	0
E00054258	119	1	0
E00054259	125	1	0
E00054260	88	0	0
E00054261	113	6	0
E00054262	122	0	0
E00054263	134	2	0
E00054264	125	2	0
E00054265	80	28	0
E00054266	114	0	0
E00054267	209	1	0
E00054268	125	0	0
E00054269	128	2	0
E00054270	94	0	0
E00054271	134	6	0
E00054272	113	1	0
E00054273	113	16	0
E00054274	106	0	0
E00054275	113	5	0
E00054276	74	34	0
E00054277	124	2	0
E00054278	121	0	0
E00054279	111	0	0
E00054280	114	0	0
E00054281	45	0	0
E00054282	131	20	0
E00054283	122	1	0
E00054284	118	1	0
E00054285	140	2	0
E00054286	88	14	0
E00054287	87	30	0
E00054288	106	2	0
E00054289	131	34	0
E00054290	147	2	0
E00054291	95	1	0
E00054292	113	1	0
E00054293	136	3	0
E00054294	154	85	1
E00054295	114	10	0
E00054296	132	0	0
E00054297	144	3	0
E00054298	17	156	0
E00054299	115	8	0
E00054300	126	10	0
E00054301	123	0	0
E00054302	110	0	0
E00054303	130	0	0
E00054304	164	9	0
E00054305	106	1	0
E00054306	121	0	0
E00054307	149	8	0
E00054308	108	2	1
E00054309	152	1	0
E00054310	86	53	0
E00054311	109	0	0
E00054312	128	0	0
E00054313	121	56	0
E00054315	140	20	0
E00054316	108	2	0
E00054317	100	14	0
E00054318	87	49	0
E00054319	113	21	0
E00054320	122	3	0
E00054321	128	13	0
E00054322	118	1	1
E00054323	72	42	0
E00054324	125	0	0
E00054325	126	2	0
E00054326	145	4	0
E00054327	115	5	0
E00054328	144	32	0
E00054329	106	20	0
E00054330	108	10	0
E00054331	59	81	0
E00054332	127	0	0
E00054333	135	5	0
E00054334	109	18	0
E00054335	80	41	0
E00054336	128	3	0
E00054337	106	4	0
E00054338	121	0	0
E00054339	109	2	0
E00054340	112	1	0
E00054341	59	26	0
E00054342	52	0	0
E00054343	124	14	0
E00054344	8	124	0
E00054345	14	104	0
E00054346	108	31	0
E00054347	70	95	0
E00054348	144	24	0
E00054349	9	222	0
E00054350	116	35	0
E00054351	41	160	0
E00054353	75	84	0
E00054354	131	0	0
E00054355	117	1	0
E00054356	122	1	0
E00054357	72	43	0
E00054358	87	34	0
E00054359	127	0	0
E00054360	77	42	0
E00054361	121	1	0
E00054362	118	10	0
E00054363	126	1	0
E00054364	144	1	0
E00054365	24	118	0
E00054366	128	12	0
E00054367	143	1	0
E00054368	87	37	0
E00054370	110	2	0
E00054371	111	1	0
E00054372	31	99	0
E00054373	22	69	0
E00054374	113	34	0
E00054375	110	16	0
E00054376	82	50	0
E00054377	106	26	0
E00054378	206	2	0
E00054379	124	7	0
E00054380	137	6	0
E00054381	46	95	0
E00054382	121	10	0
E00054383	123	4	0
E00054384	107	1	0
E00054385	130	9	0
E00054386	135	1	0
E00054387	101	7	0
E00054388	81	54	0
E00054389	50	89	0
E00054390	69	73	0
E00054391	116	10	0
E00054392	118	1	0
E00054393	129	14	0
E00054394	131	20	0
E00054395	115	5	0
E00054396	134	10	0
E00054397	121	0	0
E00054398	120	1	0
E00054399	52	86	0
E00054400	117	1	0
E00054401	67	53	0
E00054402	114	11	0
E00054403	129	1	0
E00054404	97	22	0
E00054405	113	12	0
E00054406	133	15	0
E00054407	91	43	0
E00054408	119	5	0
E00054409	137	2	0
E00054410	131	5	0
E00054411	102	57	0
E00054412	32	98	1
E00054413	116	6	0
E00054414	110	12	0
E00054415	129	2	0
E00054416	116	2	0
E00054417	137	3	0
E00054418	125	1	0
E00054419	125	42	0
E00054420	131	2	0
E00054421	131	10	0
E00054422	83	51	0
E00054423	92	38	0
E00054424	114	13	0
E00054425	120	19	0
E00054426	100	41	0
E00054427	112	38	0
E00054428	132	1	0
E00054429	96	26	0
E00054430	18	81	0
E00054431	106	9	0
E00054432	123	8	0
E00054433	136	1	0
E00054434	128	1	0
E00054435	115	1	0
E00054436	139	7	0
E00054437	134	10	1
E00054438	115	2	0
E00054439	150	0	0
E00054440	91	24	0
E00054441	87	26	0
E00054442	133	3	0
E00054443	99	25	0
E00054444	165	1	0
E00054445	152	7	0
E00054446	152	0	0
E00054447	120	1	0
E00054448	118	1	0
E00054449	133	4	0
E00054450	118	4	1
E00054451	120	0	0
E00054452	128	0	0
E00054453	125	4	0
E00054454	131	3	0
E00054455	133	2	0
E00054456	113	9	0
E00054457	124	4	0
E00054458	112	11	0
E00054459	113	10	0
E00054460	109	14	0
E00054461	125	33	0
E00054462	109	23	0
E00054463	124	37	0
E00054464	91	45	0
E00054465	90	1	1
E00054466	225	3	0
E00054467	115	58	0
E00054468	149	1	0
E00054469	115	12	0
E00054470	126	0	0
E00054471	134	1	0
E00054472	82	47	0
E00054473	182	17	0
E00054474	144	8	0
E00054475	140	1	0
E00054476	129	0	0
E00054477	128	13	0
E00054478	89	46	0
E00054479	131	5	0
E00054480	93	40	0
E00054482	131	18	0
E00054483	128	12	0
E00054484	102	8	0
E00054485	117	3	0
E00054486	107	29	0
E00054488	124	2	0
E00054489	138	1	0
E00054490	18	127	0
E00054491	124	30	0
E00054492	142	2	0
E00054493	132	5	0
E00054494	111	13	0
E00054495	123	7	1
E00054496	112	1	0
E00054497	120	1	0
E00054498	75	52	0
E00054499	119	8	0
E00054501	46	66	0
E00054503	140	12	0
E00054504	118	8	0
E00054505	107	4	0
E00054506	123	3	0
E00054507	133	4	0
E00054508	114	6	0
E00054509	122	5	0
E00054510	96	25	0
E00054511	157	4	0
E00054512	111	2	0
E00054513	149	11	0
E00054514	13	82	0
E00054516	144	3	0
E00054517	112	1	0
E00054518	139	3	0
E00054519	116	8	0
E00054520	152	18	0
E00054521	64	61	0
E00054522	132	1	0
E00054523	118	9	0
E00054524	96	26	0
E00054525	154	22	0
E00054526	147	2	0
E00054527	133	2	0
E00054528	121	1	5
E00054529	126	1	0
E00054530	129	10	0
E00054531	165	4	0
E00054532	125	3	0
E00054533	139	0	0
E00054534	121	1	0
E00054535	107	17	0
E00054536	98	18	0
E00054537	117	19	0
E00054538	112	20	0
E00054539	109	31	0
E00054541	47	96	0
E00054542	106	29	0
E00054543	105	26	0
E00054544	121	6	0
E00054545	119	22	0
E00054546	120	16	0
E00054547	110	30	0
E00054548	103	17	0
E00054549	114	5	0
E00054550	135	25	0
E00054551	81	27	0
E00054552	111	22	0
E00054553	67	45	1
E00054554	216	1	0
E00054555	122	6	0
E00054556	103	25	0
E00054557	64	57	0
E00054558	137	0	0
E00054559	143	0	0
E00054560	118	21	0
E00054562	125	0	0
E00054563	129	14	0
E00054564	134	0	0
E00054565	157	5	0
E00054566	180	37	0
E00054567	135	2	0
E00054569	136	1	0
E00054570	122	47	0
E00054573	52	137	0
E00054574	33	126	0
E00054575	113	5	0
E00054576	130	2	0
E00054577	132	5	0
E00054578	111	10	0
E00054579	33	55	0
E00054580	105	15	0
E00054581	55	63	0
E00054582	113	5	0
